HM_WT,HM_S,HM_C,HM_SI,HM_TI,HM_MN,CAC2,MG,HM_TEMP,CAC2_INJ_TIME,MG_INJ_TIME,DS_S,ratio_MG_CAC2,ratio_MG_CAC2_INJ_TIME,gm_CAC2_MG,gm_MG_CAC2_INJ_TIME,rate_of_injection_CAC2,rate_of_injection_MG,Target_S_0.003,Target_S_0.005,Target_S_0.008,Target_S_0.01,Target_S_0.012
0.5018218846207528,0.6147199866140799,0.27414142070852376,0.5133205200098889,0.542994335900301,0.6561329504110692,0.7229829448658387,0.6618206193997163,0.737602537617223,0.3953310403566862,0.5499546350043463,0.5269556520041888,0.4324410818396727,0.591807170860388,0.37456710332997983,0.4417893146502364,0.6460517581092893,0.4868272258501454,0.0,1.0,0.0,0.0,0.0
0.5340161892036126,0.6701652888094356,0.22601515123830862,0.40790494421346024,0.542994335900301,0.5288855282633166,0.7867323080619781,0.7457859927820691,0.4757897535215952,0.5404627506330291,0.5499546350043463,0.5873243307212798,0.5313918506021061,0.38331136658721376,0.4809012058597447,0.5332325011518462,0.4987994393707498,0.5732348516796145,0.0,1.0,0.0,0.0,0.0
0.5018218846207528,0.5133376218323857,0.47703224120077725,0.33678671218327927,0.44101047835365675,0.6144624619950579,0.5493349561979314,0.5873655192851841,0.6811333258092109,0.3953310403566862,0.0,0.8117174443854641,0.6972202541824098,0.17167875238827685,0.24620653254678504,0.24014384084526127,0.46248591373666,0.765649671814565,0.0,1.0,0.0,0.0,0.0
0.8480683429987221,0.7383868809332417,0.17888829418698876,0.21212295659392377,0.25480235825623704,0.4849510218483726,0.865878639063177,0.8762131266131492,0.6685094545418534,0.6620542238285942,0.5499546350043463,0.5269556520041888,0.8949329460919748,0.2103982120557938,0.6771636711679238,0.6138873345439838,0.4407420671792906,0.7593616750554428,0.0,1.0,0.0,0.0,0.0
0.4043349481314197,0.6336290886349942,0.42471165796181615,0.5693039591887447,0.5991988983622676,0.57205128574862,0.7687150667571512,0.6927460654394131,0.4692550215506651,0.5404627506330291,0.5499546350043463,0.30381015043648707,0.35932517380397466,0.38331136658721376,0.42719414908730513,0.5332325011518462,0.46680027114760914,0.5161175726353601,0.0,1.0,0.0,0.0,0.0
0.5340161892036126,0.42333699886836307,0.6975218145730022,0.8219794835163168,0.8592840427368753,0.6970763756874965,0.3939191646225927,0.3317989273786052,0.370352327283311,0.21898893663416255,0.0,0.3859493462660212,0.37346109782671355,0.38331136658721376,0.10496170571285823,0.1293174766421406,0.6484581600201302,0.6352928579413708,0.0,1.0,0.0,0.0,0.0
0.6297172993619692,0.5133376218323857,0.6975218145730022,0.8072635900597183,0.8470626448118703,0.7373060992441292,0.6477592873597864,0.5873655192851841,0.49903146251168273,0.3953310403566862,0.0,0.2127729851006247,0.4277024488728458,0.17167875238827685,0.28822736592425285,0.24014384084526127,0.5534922926309975,0.765649671814565,0.0,1.0,0.0,0.0,0.0
0.5660624904128831,0.3994987141437341,0.814794944682572,0.6054502662688616,0.7072966492157633,0.6561329504110692,0.36039011801336407,0.41906949970075147,0.16055918923540374,0.21898893663416255,0.0,0.3859493462660212,0.5722018383869296,0.38331136658721376,0.12311676112102718,0.1293174766421406,0.6339642895970544,0.6688224075956426,0.0,1.0,0.0,0.0,0.0
0.5018218846207528,0.4693820639820901,0.42471165796181615,0.5436237471424931,0.5852855197384531,0.6144624619950579,0.5400049332993327,0.48649059503622233,0.5729455892600512,0.3953310403566862,0.0,0.4600678373827711,0.422566176073038,0.17167875238827685,0.19618096343419295,0.24014384084526127,0.45526995212593785,0.7017089012404588,0.0,1.0,0.0,0.0,0.0
0.6927984919188324,0.42333699886836307,0.5304522973860007,0.5180736815889933,0.5991988983622676,0.6144624619950579,0.3939191646225927,0.48649059503622233,0.6431789839342934,0.3953310403566862,0.0,0.5269556520041888,0.6813458991383867,0.17167875238827685,0.15483027197126323,0.24014384084526127,0.36612060050422307,0.7017089012404588,0.0,1.0,0.0,0.0,0.0
0.4043349481314197,0.3750987690947011,0.42471165796181615,0.7672327911988818,0.7720590871216855,0.4849510218483726,0.42402907374452903,0.3317989273786052,0.29001908533362797,0.3953310403566862,0.0,0.3859493462660212,0.3303622855308537,0.17167875238827685,0.11207906940840379,0.24014384084526127,0.38131579410803607,0.6352928579413708,0.0,1.0,0.0,0.0,0.0
0.9396173322531356,0.3501233672469449,0.47703224120077725,0.7203889887428769,0.7720590871216855,0.57205128574862,0.0,0.0,0.4888374171376109,0.21898893663416255,0.0,0.4600678373827711,0.3654110856429936,0.38331136658721376,0.0,0.1293174766421406,0.5441053014497094,0.5661986014289533,0.0,1.0,0.0,0.0,0.0
0.3054572142643257,0.3994987141437341,0.37346983880902096,0.7161485123582496,0.7973832829506307,0.6561329504110692,0.34210088085709195,0.3317989273786052,0.7935248605438041,0.21898893663416255,0.0,0.30381015043648707,0.43889892475740877,0.38331136658721376,0.09417839028034183,0.1293174766421406,0.626667101027035,0.6352928579413708,0.0,1.0,0.0,0.0,0.0
0.27218091009473927,0.6336290886349942,0.27414142070852376,0.6126362304046576,0.5712807583857381,0.3947176858192334,0.7571410260249448,0.6927460654394131,0.1398588138783432,0.5404627506330291,0.5499546350043463,0.2127729851006247,0.41571872607184085,0.38331136658721376,0.41864330934129396,0.5332325011518462,0.44729553045148845,0.5161175726353601,0.0,1.0,0.0,0.0,0.0
0.3715324909806313,0.42333699886836307,0.22601515123830862,0.46897479662700786,0.5712807583857381,0.4849510218483726,0.3776267129109032,0.3317989273786052,0.41011301287487717,0.21898893663416255,0.0,0.3859493462660212,0.3951676664702577,0.38331136658721376,0.10138167145152385,0.1293174766421406,0.641227890702863,0.6352928579413708,0.0,1.0,0.0,0.0,0.0
0.5018218846207528,0.3994987141437341,0.814794944682572,0.5168885548747751,0.6674186765668003,0.6144624619950579,0.2293411076034017,0.20865642066344187,0.4167137912428852,0.21898893663416255,0.0,0.5269556520041888,0.3917072924357129,0.38331136658721376,0.04970417113228545,0.1293174766421406,0.5896682030209149,0.6010941624788159,0.0,1.0,0.0,0.0,0.0
0.46947798988374423,0.7544866444050209,0.37346983880902096,0.4778244702966719,0.44101047835365675,0.3947176858192334,0.8611767607086724,0.809760053010979,0.014133118645980436,0.6620542238285942,0.5499546350043463,0.4600678373827711,0.44468486379125144,0.2103982120557938,0.6045419827523247,0.6138873345439838,0.4287593604709105,0.6554891804945115,0.0,1.0,0.0,0.0,0.0
0.3715324909806313,0.7702220775229913,0.37346983880902096,0.49885610777081846,0.44101047835365675,0.3947176858192334,0.865878639063177,0.809760053010979,0.0,0.6620542238285942,0.5499546350043463,0.4600678373827711,0.41008043372219205,0.2103982120557938,0.609508227569817,0.6138873345439838,0.4407420671792906,0.6554891804945115,0.0,1.0,0.0,0.0,0.0
0.46947798988374423,0.5553022448376903,0.47703224120077725,0.5413416531909907,0.626754224507009,0.57205128574862,0.6659561500698584,0.6270381173027404,0.4364718245454089,0.3953310403566862,0.5499546350043463,0.4600678373827711,0.5097645046658599,0.591807170860388,0.31975850970717207,0.4417893146502364,0.5737843236845215,0.4570260483430942,0.0,1.0,0.0,0.0,0.0
0.5018218846207528,0.42333699886836307,0.37346983880902096,0.49519123690603295,0.5991988983622676,0.5288855282633166,0.34210088085709195,0.48649059503622233,0.49903146251168273,0.21898893663416255,0.0,0.3859493462660212,0.7483864004381707,0.38331136658721376,0.14418206958081708,0.1293174766421406,0.626667101027035,0.7017089012404588,0.0,1.0,0.0,0.0,0.0
0.5340161892036126,0.42333699886836307,0.32328642864388,0.48158294735275536,0.626754224507009,0.6561329504110692,0.36039011801336407,0.41906949970075147,0.4167137912428852,0.3953310403566862,0.0,0.2127729851006247,0.5722018383869296,0.17167875238827685,0.12311676112102718,0.24014384084526127,0.3507858319273076,0.6688224075956426,0.0,1.0,0.0,0.0,0.0
0.33857382210754844,0.5553022448376903,0.37346983880902096,0.7101552168971366,0.7204175417978703,0.3947176858192334,0.6413864919795806,0.5873655192851841,0.03527085717054457,0.5404627506330291,0.0,0.11186361450850785,0.4478762154772959,0.0,0.285067181462126,0.3367084035925951,0.28960575271754485,0.765649671814565,0.0,1.0,0.0,0.0,0.0
0.5340161892036126,0.7702220775229913,0.17888829418698876,0.8022556478563097,0.7204175417978703,0.25323146005912606,0.8635425420905798,0.809760053010979,0.49903146251168273,0.6620542238285942,0.5499546350043463,0.5873243307212798,0.4273493298606119,0.2103982120557938,0.6070290538682852,0.6138873345439838,0.4347616176008605,0.6554891804945115,0.0,1.0,0.0,0.0,0.0
0.3715324909806313,0.42333699886836307,0.37346983880902096,0.667199751134172,0.7464054751662651,0.6144624619950579,0.34210088085709195,0.3317989273786052,0.49903146251168273,0.21898893663416255,0.0,0.30381015043648707,0.43889892475740877,0.38331136658721376,0.09417839028034183,0.1293174766421406,0.626667101027035,0.6352928579413708,0.0,1.0,0.0,0.0,0.0
0.7863704338833987,0.5345628308826204,0.42471165796181615,0.7203889887428769,0.7592737628287527,0.6561329504110692,0.6141623578013607,0.5873655192851841,0.6049749622453564,0.3953310403566862,0.0,0.3859493462660212,0.5294852384595534,0.17167875238827685,0.2723082650323185,0.24014384084526127,0.5190922788342899,0.765649671814565,0.0,1.0,0.0,0.0,0.0
0.4369828913974664,0.4693820639820901,0.5304522973860007,0.614673833077423,0.7334536084366388,0.6144624619950579,0.4991538530420585,0.48649059503622233,0.5857784732953577,0.3953310403566862,0.0,0.3859493462660212,0.5072008158139102,0.17167875238827685,0.1826126093087935,0.24014384084526127,0.42608465613704916,0.7017089012404588,0.0,1.0,0.0,0.0,0.0
0.5660624904128831,0.42333699886836307,0.42471165796181615,0.5121269399282763,0.5991988983622676,0.5288855282633166,0.3939191646225927,0.41906949970075147,0.49903146251168273,0.3953310403566862,0.0,0.4600678373827711,0.5281428002145182,0.17167875238827685,0.13024562680962706,0.24014384084526127,0.36612060050422307,0.6688224075956426,0.0,1.0,0.0,0.0,0.0
0.6297172993619692,0.6521074527835715,0.47703224120077725,0.3695399831128634,0.4558692826516054,0.3947176858192334,0.7649244467424081,0.7205526093895097,0.6368290587928659,0.5404627506330291,0.5499546350043463,0.3859493462660212,0.5120391776901969,0.38331136658721376,0.44451382717376464,0.5332325011518462,0.4603244618262482,0.5449145800597722,0.0,1.0,0.0,0.0,0.0
0.7553178563776891,0.6701652888094356,0.6406754658905882,0.3260702481004333,0.3185299380174335,0.44023331884535516,0.8771343832842953,0.8451277204929988,0.5083546111597006,0.6620542238285942,0.5499546350043463,0.2127729851006247,0.5673269528732572,0.2103982120557938,0.656232664614284,0.6138873345439838,0.4703217527582959,0.7082112219271899,0.0,1.0,0.0,0.0,0.0
0.5979623488177296,0.7219139928274082,0.37346983880902096,0.2914206941164759,0.3185299380174335,0.44023331884535516,0.8357395860604354,0.7688610475526791,0.42330717689016434,0.6620542238285942,0.5499546350043463,0.5873243307212798,0.3695257548630966,0.2103982120557938,0.542739308436022,0.6138873345439838,0.36750771750625333,0.6010941624788159,0.0,1.0,0.0,0.0,0.0
0.6297172993619692,0.49161475445770464,0.6406754658905882,0.7451446425455599,0.82238288713171,0.5288855282633166,0.5303448367824298,0.5412935991168252,0.8976943246329536,0.5404627506330291,0.0,0.30381015043648707,0.5925386153127927,0.0,0.2164962155614045,0.3367084035925951,0.18587583742093283,0.7339769243469749,0.0,1.0,0.0,0.0,0.0
0.5340161892036126,0.595369678961958,0.5849928946344575,0.46001170638505956,0.542994335900301,0.57205128574862,0.6935728780363509,0.6270381173027404,0.8489089714855776,0.5404627506330291,0.0,0.3859493462660212,0.4104251610519164,0.0,0.33512509275633867,0.3367084035925951,0.3530950287199788,0.7967490511579128,0.0,1.0,0.0,0.0,0.0
0.81728680587066,0.5345628308826204,0.42471165796181615,0.3967407618918264,0.5143340693359565,0.6144624619950579,0.6477592873597864,0.7205526093895097,0.7563036448861908,0.5404627506330291,0.5499546350043463,0.3859493462660212,0.9911013671408986,0.38331136658721376,0.3736368331153879,0.5332325011518462,0.2967792325152544,0.5449145800597722,0.0,1.0,0.0,0.0,0.0
0.5660624904128831,0.5755674331338658,0.6975218145730022,0.3666191899635269,0.3805826077367328,0.57205128574862,0.5203327871722848,0.5412935991168252,0.6495219736166945,0.3953310403566862,0.0,0.6910043947325144,0.6138968287803449,0.17167875238827685,0.2131313627781809,0.24014384084526127,0.4407420671792906,0.7339769243469749,0.0,1.0,0.0,0.0,0.0
0.9396173322531356,0.6147199866140799,0.42471165796181615,0.3666191899635269,0.36522369347823863,0.57205128574862,0.7037894285116012,0.6927460654394131,0.5018561023369442,0.3953310403566862,0.5499546350043463,0.5873243307212798,0.6486098295728248,0.591807170860388,0.38352571363905674,0.4417893146502364,0.6201523054523082,0.5161175726353601,0.0,1.0,0.0,0.0,0.0
0.8480683429987221,0.7383868809332417,0.17888829418698876,0.3939233631426818,0.36522369347823863,0.4849510218483726,0.868185655108701,0.8762131266131492,0.4692550215506651,0.6620542238285942,1.0,0.2127729851006247,0.8770741682779573,0.5541249409037741,0.6795866371539396,0.7627610065412727,0.44670084032541235,0.48189632323234477,0.0,1.0,0.0,0.0,0.0
0.5979623488177296,0.6336290886349942,0.814794944682572,0.46642557215728303,0.5287112844025204,0.44023331884535516,0.6413864919795806,0.5873655192851841,0.42330717689016434,0.5404627506330291,0.0,0.3859493462660212,0.4478762154772959,0.0,0.285067181462126,0.3367084035925951,0.28960575271754485,0.765649671814565,0.0,1.0,0.0,0.0,0.0
0.4043349481314197,0.5133376218323857,0.6975218145730022,0.5671113493984332,0.6130215749526313,0.5288855282633166,0.5303448367824298,0.48649059503622233,0.4692550215506651,0.3953310403566862,0.0,0.4600678373827711,0.4435763420077114,0.17167875238827685,0.19280854291867083,0.24014384084526127,0.44802208152330536,0.7017089012404588,0.0,1.0,0.0,0.0,0.0
0.3715324909806313,0.5345628308826204,0.5849928946344575,0.6979667099395466,0.7464054751662651,0.57205128574862,0.46405219786011453,0.48649059503622233,0.06333955456502627,0.3953310403566862,0.0,0.30381015043648707,0.5717308776943302,0.17167875238827685,0.1722967526301569,0.24014384084526127,0.40385145189227756,0.7017089012404588,0.0,1.0,0.0,0.0,0.0
0.7863704338833987,0.44662707611531977,0.6406754658905882,0.5447618012473626,0.6403975163777961,0.6561329504110692,0.46405219786011453,0.48649059503622233,0.5278069607334851,0.3953310403566862,0.0,0.30381015043648707,0.5717308776943302,0.17167875238827685,0.1722967526301569,0.24014384084526127,0.40385145189227756,0.7017089012404588,0.0,1.0,0.0,0.0,0.0
0.6927984919188324,0.5133376218323857,0.6975218145730022,0.659710397702846,0.7072966492157633,0.6561329504110692,0.5670827140309759,0.5412935991168252,0.7188406665311301,0.5404627506330291,0.0,0.2127729851006247,0.5080908212925318,0.0,0.22982677536284268,0.3367084035925951,0.21615840488705712,0.7339769243469749,0.0,1.0,0.0,0.0,0.0
0.6927984919188324,0.5755674331338658,0.47703224120077725,0.5061270463816663,0.5991988983622676,0.6144624619950579,0.5493349561979314,0.6270381173027404,0.6874349637009991,0.21898893663416255,0.0,0.6910043947325144,0.8429734763780858,0.38331136658721376,0.2686276567427766,0.1293174766421406,0.7395300227142407,0.7967490511579128,0.0,1.0,0.0,0.0,0.0
0.5660624904128831,0.6147199866140799,0.47703224120077725,0.33678671218327927,0.44101047835365675,0.44023331884535516,0.7490741138794847,0.6618206193997163,0.5793655622717746,0.5404627506330291,0.5499546350043463,0.5269556520041888,0.3177652416012917,0.38331136658721376,0.3921612904432393,0.5332325011518462,0.4341623754007341,0.4868272258501454,0.0,1.0,0.0,0.0,0.0
0.5340161892036126,0.6147199866140799,0.37346983880902096,0.7435300738816601,0.7592737628287527,0.5288855282633166,0.708737166431997,0.6927460654394131,0.44960706453573157,0.3953310403566862,0.5499546350043463,0.30381015043648707,0.6287417472826945,0.591807170860388,0.38650970096902115,0.4417893146502364,0.626667101027035,0.5161175726353601,0.0,1.0,0.0,0.0,0.0
0.3715324909806313,0.5133376218323857,0.8752672372224797,0.8552509504851671,0.9309897028472836,0.6144624619950579,0.6600375462500709,0.5412935991168252,0.41011301287487717,0.3953310403566862,0.0,0.0,0.2440865255377253,0.17167875238827685,0.2717834306101261,0.24014384084526127,0.5670488377841834,0.7339769243469749,0.0,1.0,0.0,0.0,0.0
0.6613288519336735,0.5133376218323857,0.6975218145730022,0.5823021619332859,0.5991988983622676,0.57205128574862,0.5755352740019752,0.5412935991168252,0.1329427418027328,0.3953310403566862,0.0,0.2127729851006247,0.48722177763467844,0.17167875238827685,0.23312763819533863,0.24014384084526127,0.48394465647250895,0.7339769243469749,0.0,1.0,0.0,0.0,0.0
0.9698728135833551,0.595369678961958,0.6975218145730022,0.45223729541236657,0.4706303125408723,0.4849510218483726,0.6773822031416671,0.6270381173027404,0.37699775037912503,0.3953310403566862,0.5499546350043463,0.5873243307212798,0.4697658721976822,0.591807170860388,0.3259387435611717,0.4417893146502364,0.5871707124766999,0.4570260483430942,0.0,1.0,0.0,0.0,0.0
0.4369828913974664,0.6147199866140799,0.42471165796181615,0.46642557215728303,0.49986198070169663,0.3947176858192334,0.7407056503754869,0.7205526093895097,0.5407393442111306,0.5404627506330291,0.5499546350043463,0.4600678373827711,0.6272457463735921,0.38331136658721376,0.42735771992914406,0.5332325011518462,0.42092360632186376,0.5449145800597722,0.0,1.0,0.0,0.0,0.0
0.8480683429987221,0.595369678961958,0.27414142070852376,0.47907956380576755,0.49986198070169663,0.44023331884535516,0.6717358299571399,0.6618206193997163,0.26976441477579705,0.3953310403566862,0.5499546350043463,0.5269556520041888,0.6302969309598128,0.591807170860388,0.3443931009657354,0.4417893146502364,0.5804915498676132,0.4868272258501454,0.0,1.0,0.0,0.0,0.0
0.6297172993619692,0.7544866444050209,0.42471165796181615,0.3811125018527877,0.33419814149096283,0.3483890976233266,0.8514040718766864,0.8611443318590876,0.630472185682596,0.6620542238285942,1.0,0.5873243307212798,0.8827221552386122,0.5541249409037741,0.6460260897621513,0.7627610065412727,0.4045295949175003,0.4570260483430942,0.0,1.0,0.0,0.0,0.0
0.4369828913974664,0.6878125550500036,0.5304522973860007,0.3105054839788514,0.25480235825623704,0.30123223133494603,0.8127032551736688,0.7457859927820691,0.630472185682596,0.5404627506330291,0.5499546350043463,0.5873243307212798,0.38430120665844847,0.38331136658721376,0.5026605566158311,0.5332325011518462,0.548720312136152,0.5732348516796145,0.0,1.0,0.0,0.0,0.0
0.5340161892036126,0.6701652888094356,0.08755717060089568,0.41342453090897935,0.4558692826516054,0.44023331884535516,0.7832478326898961,0.7205526093895097,0.547194820255867,0.5404627506330291,0.0,0.6418147906087139,0.41821786054816196,0.0,0.4585407045646168,0.3367084035925951,0.49244970791847387,0.8868086562177242,0.0,1.0,0.0,0.0,0.0
0.33857382210754844,0.49161475445770464,0.6406754658905882,0.8072635900597183,0.8954812132496295,0.57205128574862,0.5493349561979314,0.5412935991168252,0.5665185414308296,0.3953310403566862,0.5499546350043463,0.4600678373827711,0.5501190594758698,0.591807170860388,0.22318709016405758,0.4417893146502364,0.46248591373666,0.39581640290606024,0.0,1.0,0.0,0.0,0.0
0.6613288519336735,0.5553022448376903,0.6406754658905882,0.6970856370804224,0.653952114324744,0.4849510218483726,0.6935728780363509,0.6927460654394131,0.5278069607334851,0.5404627506330291,0.5499546350043463,0.3859493462660212,0.688604712324005,0.38331136658721376,0.3775254282190343,0.5332325011518462,0.3530950287199788,0.5161175726353601,0.0,1.0,0.0,0.0,0.0
0.8787163944407497,0.6701652888094356,0.5304522973860007,0.24167369479281245,0.2868787112136615,0.3483890976233266,0.7901605400021234,0.7205526093895097,0.6368290587928659,0.5404627506330291,0.0,0.735413308014629,0.3812305818853043,0.0,0.46408455827199446,0.3367084035925951,0.5051244434843944,0.8868086562177242,0.0,1.0,0.0,0.0,0.0
0.5018218846207528,0.6336290886349942,0.37346983880902096,0.39533339023205394,0.33419814149096283,0.3947176858192334,0.7649244467424081,0.7205526093895097,0.350371067141075,0.5404627506330291,0.5499546350043463,0.6418147906087139,0.5120391776901969,0.38331136658721376,0.44451382717376464,0.5332325011518462,0.4603244618262482,0.5449145800597722,0.0,1.0,0.0,0.0,0.0
0.6927984919188324,0.5553022448376903,0.814794944682572,0.47530745205516367,0.48529430247349953,0.44023331884535516,0.6882958818188494,0.6270381173027404,0.38363569817565313,0.3953310403566862,0.5499546350043463,0.5269556520041888,0.43011852733688327,0.591807170860388,0.3320740805010391,0.4417893146502364,0.6004456220851384,0.4570260483430942,0.0,1.0,0.0,0.0,0.0
0.4043349481314197,0.595369678961958,0.8752672372224797,0.39533339023205394,0.48529430247349953,0.4849510218483726,0.7320158441346055,0.6927460654394131,0.49903146251168273,0.5404627506330291,0.0,0.30381015043648707,0.5306731105805778,0.0,0.40127079328115933,0.3367084035925951,0.4075778068108026,0.8573094528658487,0.0,1.0,0.0,0.0,0.0
0.5979623488177296,0.6878125550500036,0.47703224120077725,0.4878019763448024,0.4706303125408723,0.3483890976233266,0.8538949991449968,0.809760053010979,0.49903146251168273,0.6620542238285942,0.5499546350043463,0.30381015043648707,0.4970951273281756,0.2103982120557938,0.5970329359804418,0.6138873345439838,0.41062041584467057,0.6554891804945115,0.0,1.0,0.0,0.0,0.0
0.3715324909806313,0.4693820639820901,0.8752672372224797,0.6791636652322315,0.7204175417978703,0.4849510218483726,0.5203327871722848,0.48649059503622233,0.33032202717528597,0.3953310403566862,0.0,0.30381015043648707,0.4646850449898404,0.17167875238827685,0.1894230704352668,0.24014384084526127,0.4407420671792906,0.7017089012404588,0.0,1.0,0.0,0.0,0.0
0.5660624904128831,0.6878125550500036,0.5304522973860007,0.523967904604071,0.5571839278571741,0.44023331884535516,0.8216551459721813,0.7901004374237626,0.5018561023369442,0.5404627506330291,0.5499546350043463,0.4600678373827711,0.5864545159969822,0.38331136658721376,0.5481564532853287,0.5332325011518462,0.5670488377841834,0.6285075132354613,0.0,1.0,0.0,0.0,0.0
0.46947798988374423,0.7219139928274082,0.37346983880902096,0.3518463671127879,0.42605315893648693,0.3483890976233266,0.8488801559875385,0.8611443318590876,0.6431789839342934,0.6620542238285942,1.0,0.5269556520041888,0.9009008789930035,0.5541249409037741,0.6435363325088796,0.7627610065412727,0.3984162939358151,0.4570260483430942,0.0,1.0,0.0,0.0,0.0
0.5340161892036126,0.6701652888094356,0.47703224120077725,0.44962676861491757,0.4558692826516054,0.44023331884535516,0.8001225927496403,0.7688610475526791,0.1398588138783432,0.5404627506330291,0.0,0.30381015043648707,0.5871178429552317,0.0,0.5109170921266173,0.3367084035925951,0.5239526779363808,0.9443332134306273,0.0,1.0,0.0,0.0,0.0
0.3054572142643257,0.7383868809332417,0.32328642864388,0.187005891430036,0.2708940814398906,0.30123223133494603,0.8384397782930899,0.7901004374237626,0.3034838816192906,0.6620542238285942,0.5499546350043463,0.735413308014629,0.47830727833279746,0.2103982120557938,0.5637752620596794,0.6138873345439838,0.3737355122139918,0.6285075132354613,0.0,1.0,0.0,0.0,0.0
0.6927984919188324,0.6336290886349942,0.47703224120077725,0.32143266104143325,0.3958399802532745,0.44023331884535516,0.5493349561979314,0.48649059503622233,0.49903146251168273,0.21898893663416255,0.0,0.6910043947325144,0.4016538665696158,0.38331136658721376,0.19954042094360064,0.1293174766421406,0.7395300227142407,0.7017089012404588,0.0,0.0,0.0,1.0,0.0
0.6297172993619692,0.9678994248539381,0.47703224120077725,0.4037380239560099,0.2708940814398906,0.15463413697678796,0.865878639063177,0.8451277204929988,0.19490125133685732,0.5404627506330291,0.5499546350043463,0.8444156197956902,0.654350476937382,0.38331136658721376,0.6440764615343811,0.5332325011518462,0.6671026750849686,0.7082112219271899,0.0,0.0,0.0,1.0,0.0
0.6927984919188324,0.595369678961958,0.42471165796181615,0.6935472005471944,0.5712807583857381,0.25323146005912606,0.0,0.0,0.547194820255867,0.0,0.0,0.735413308014629,0.3654110856429936,0.6508234350218973,0.0,0.0,0.8519353879231357,0.5661986014289533,0.0,0.0,0.0,1.0,0.0
0.23874312141498538,0.6521074527835715,0.37346983880902096,0.606482040716339,0.542994335900301,0.30123223133494603,0.3939191646225927,0.41906949970075147,0.4888374171376109,0.3953310403566862,0.0,0.7755102120960518,0.5281428002145182,0.17167875238827685,0.13024562680962706,0.24014384084526127,0.36612060050422307,0.6688224075956426,0.0,0.0,0.0,1.0,0.0
0.4369828913974664,0.6878125550500036,0.5304522973860007,0.504920633044177,0.5287112844025204,0.30123223133494603,0.5670827140309759,0.5412935991168252,0.6748248268639342,0.3953310403566862,0.5499546350043463,0.7755102120960518,0.5080908212925318,0.591807170860388,0.22982677536284268,0.4417893146502364,0.47682303706944984,0.39581640290606024,0.0,0.0,0.0,1.0,0.0
0.5979623488177296,0.6336290886349942,0.5304522973860007,0.5682086009993895,0.5287112844025204,0.30123223133494603,0.3776267129109032,0.3317989273786052,0.5729455892600512,0.3953310403566862,0.0,0.6910043947325144,0.3951676664702577,0.17167875238827685,0.10138167145152385,0.24014384084526127,0.358470795752164,0.6352928579413708,0.0,0.0,0.0,1.0,0.0
0.3715324909806313,0.5553022448376903,0.47703224120077725,0.3739003364427444,0.36522369347823863,0.44023331884535516,0.5583548224045268,0.48649059503622233,0.7438429755385682,0.3953310403566862,0.5499546350043463,0.6418147906087139,0.38083873904834586,0.591807170860388,0.202887003540305,0.4417893146502364,0.46967019871655447,0.3643679008600724,0.0,0.0,0.0,1.0,0.0
0.6613288519336735,0.8006340586042859,0.42471165796181615,0.47530745205516367,0.36522369347823863,0.44023331884535516,0.5916742651147541,0.5412935991168252,0.611359752963686,0.3953310403566862,0.0,0.8117174443854641,0.44577055595069087,0.17167875238827685,0.23969182953879892,0.24014384084526127,0.4980951376849784,0.7339769243469749,0.0,0.0,0.0,1.0,0.0
0.23874312141498538,0.6147199866140799,0.37346983880902096,0.4853210967417289,0.48529430247349953,0.3947176858192334,0.2293411076034017,0.3317989273786052,0.7251013951784829,0.21898893663416255,0.0,0.735413308014629,0.5501190594758698,0.38331136658721376,0.0759132507361833,0.1293174766421406,0.5896682030209149,0.6352928579413708,0.0,0.0,0.0,1.0,0.0
0.46947798988374423,0.7383868809332417,0.47703224120077725,0.7058333497574819,0.626754224507009,0.30123223133494603,0.6068800346906078,0.5412935991168252,0.927975225730088,0.21898893663416255,0.0,0.735413308014629,0.4046975096115039,0.38331136658721376,0.24620653254678504,0.1293174766421406,0.786434784715992,0.7339769243469749,0.0,0.0,0.0,1.0,0.0
0.4369828913974664,0.7219139928274082,0.47703224120077725,0.7049648439997072,0.542994335900301,0.3947176858192334,0.5670827140309759,0.5412935991168252,0.6431789839342934,0.3953310403566862,0.5499546350043463,0.9247205307049735,0.5080908212925318,0.591807170860388,0.22982677536284268,0.4417893146502364,0.47682303706944984,0.39581640290606024,0.0,0.0,0.0,1.0,0.0
0.81728680587066,0.7383868809332417,0.47703224120077725,0.44831790553520007,0.42605315893648693,0.3947176858192334,0.6141623578013607,0.5412935991168252,0.4364718245454089,0.21898893663416255,0.0,0.8117174443854641,0.38430120665844847,0.38331136658721376,0.24944553196003522,0.1293174766421406,0.7930196528474582,0.7339769243469749,0.0,0.0,0.0,1.0,0.0
0.33857382210754844,0.6336290886349942,0.32328642864388,0.6988463743888076,0.6674186765668003,0.3947176858192334,0.46405219786011453,0.5412935991168252,0.5148459150662112,0.3953310403566862,0.5499546350043463,0.3859493462660212,0.7221999359741399,0.591807170860388,0.19610934509018674,0.4417893146502364,0.40385145189227756,0.39581640290606024,0.0,0.0,0.0,1.0,0.0
0.5340161892036126,0.595369678961958,0.42471165796181615,0.5332909760977183,0.542994335900301,0.44023331884535516,0.46405219786011453,0.41906949970075147,0.33032202717528597,0.3953310403566862,0.5499546350043463,0.735413308014629,0.4198329484888421,0.591807170860388,0.14782139633652633,0.4417893146502364,0.40385145189227756,0.33232833777121495,0.0,0.0,0.0,1.0,0.0
